site_number,latitude,longitude,state,county,city,Carbon monoxide,Nitrogen dioxide (NO2),Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Sulfur dioxide,aqi,date,year,month
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,26.0,,,,26.0,2017-12-25,2017,12
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,28.0,,,,28.0,2017-12-26,2017,12
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,21.0,28.5,,,28.5,2017-12-27,2017,12
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,26.0,,,,26.0,2017-12-28,2017,12
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,23.0,,,,23.0,2017-12-29,2017,12
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,31.0,,,,31.0,2017-12-30,2017,12
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,34.0,,,,34.0,2018-01-01,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,31.0,19.0,,,31.0,2018-01-02,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,33.0,,,,33.0,2018-01-03,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,34.0,,,,34.0,2018-01-04,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,34.0,,,,34.0,2018-01-05,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,32.0,,,,32.0,2018-01-06,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,33.0,,,,33.0,2018-01-07,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,30.0,31.5,,,31.5,2018-01-08,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,28.0,,,,28.0,2018-01-09,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,32.0,,,,32.0,2018-01-10,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,27.0,,,,27.0,2018-01-11,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,25.0,,,,25.0,2018-01-12,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,33.0,,,,33.0,2018-01-13,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,34.0,9.0,,,34.0,2018-01-14,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,28.0,,,,28.0,2018-01-15,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,31.0,,,,31.0,2018-01-16,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,31.0,,,,31.0,2018-01-17,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,31.0,,,,31.0,2018-01-18,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,33.0,,,,33.0,2018-01-19,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,29.0,39.5,,,39.5,2018-01-20,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,33.0,,,,33.0,2018-01-21,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,31.0,,,,31.0,2018-01-22,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,32.0,,,,32.0,2018-01-23,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,34.0,,,,34.0,2018-01-24,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,34.0,,,,34.0,2018-01-25,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,33.0,29.0,,,33.0,2018-01-26,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,37.0,,,,37.0,2018-01-27,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,34.0,,,,34.0,2018-01-28,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,35.0,,,,35.0,2018-01-29,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,39.0,,,,39.0,2018-01-30,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,37.0,,,,37.0,2018-01-31,2018,1
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,42.0,31.5,,,42.0,2018-02-01,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,44.0,,,,44.0,2018-02-02,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,44.0,,,,44.0,2018-02-03,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,44.0,,,,44.0,2018-02-04,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,41.0,,,,41.0,2018-02-05,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,34.0,,,,34.0,2018-02-06,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,38.0,23.0,,,38.0,2018-02-07,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,39.0,,,,39.0,2018-02-08,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,35.0,,,,35.0,2018-02-09,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,38.0,,,,38.0,2018-02-10,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,42.0,,,,42.0,2018-02-11,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,30.0,,,,30.0,2018-02-12,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,29.0,25.0,,,29.0,2018-02-13,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,19.0,,,,19.0,2018-02-14,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,28.0,,,,28.0,2018-02-15,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,25.0,,,,25.0,2018-02-16,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,29.0,,,,29.0,2018-02-17,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,32.0,,,,32.0,2018-02-18,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,37.0,44.0,,,44.0,2018-02-19,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,39.0,,,,39.0,2018-02-20,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,36.0,,,,36.0,2018-02-21,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,40.0,,,,40.0,2018-02-22,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,39.0,,,,39.0,2018-02-23,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,38.0,,,,38.0,2018-02-24,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,40.0,10.5,,,40.0,2018-02-25,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,41.0,,,,41.0,2018-02-26,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,39.0,,,,39.0,2018-02-27,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,37.0,,,,37.0,2018-02-28,2018,2
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,40.0,,,,40.0,2018-03-01,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,42.0,,,,42.0,2018-03-02,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,41.0,13.0,,,41.0,2018-03-03,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,41.0,,,,41.0,2018-03-04,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,44.0,,,,44.0,2018-03-05,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,38.0,,,,38.0,2018-03-06,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,39.0,,,,39.0,2018-03-07,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,36.0,,,,36.0,2018-03-08,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,39.0,18.0,,,39.0,2018-03-09,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,32.0,,,,32.0,2018-03-10,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,35.0,,,,35.0,2018-03-11,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,39.0,,,,39.0,2018-03-12,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,43.0,,,,43.0,2018-03-13,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,40.0,,,,40.0,2018-03-14,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,39.0,32.0,,,39.0,2018-03-15,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,41.0,,,,41.0,2018-03-16,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,40.0,,,,40.0,2018-03-17,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,42.0,,,,42.0,2018-03-18,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,43.0,,,,43.0,2018-03-19,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,44.0,,,,44.0,2018-03-20,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,47.0,12.5,,,47.0,2018-03-21,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,37.0,,,,37.0,2018-03-22,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,41.0,,,,41.0,2018-03-23,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,39.0,,,,39.0,2018-03-24,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,44.0,,,,44.0,2018-03-25,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,44.0,,,,44.0,2018-03-26,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,45.0,17.5,,,45.0,2018-03-27,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,43.0,,,,43.0,2018-03-28,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,40.0,,,,40.0,2018-03-29,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,43.0,,,,43.0,2018-03-30,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,47.0,,,,47.0,2018-03-31,2018,3
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,44.0,22.0,,,44.0,2018-04-01,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,46.0,32.0,,,46.0,2018-04-02,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,54.0,36.0,,,54.0,2018-04-03,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,50.0,33.0,,,50.0,2018-04-04,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,64.0,31.0,,,64.0,2018-04-05,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,50.0,43.0,,,50.0,2018-04-06,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,41.0,34.0,,,41.0,2018-04-07,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,42.0,39.0,,,42.0,2018-04-08,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,54.0,31.0,,,54.0,2018-04-09,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,51.0,33.0,,,51.0,2018-04-10,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,,36.0,,,36.0,2018-04-11,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,51.0,103.0,,,103.0,2018-04-12,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,45.0,30.0,,,45.0,2018-04-13,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,54.0,17.0,,,54.0,2018-04-14,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,67.0,24.0,,,67.0,2018-04-15,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,46.0,31.0,,,46.0,2018-04-16,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,80.0,53.0,,,80.0,2018-04-17,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,93.0,30.0,,,93.0,2018-04-18,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,61.0,63.0,,,63.0,2018-04-19,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,58.0,38.333333333333336,,,58.0,2018-04-20,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,80.0,19.0,,,80.0,2018-04-21,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,84.0,22.0,,,84.0,2018-04-22,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,93.0,29.0,,,93.0,2018-04-23,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,101.0,32.0,,,101.0,2018-04-24,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,97.0,31.0,,,97.0,2018-04-25,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,80.0,34.333333333333336,,,80.0,2018-04-26,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,93.0,37.0,,,93.0,2018-04-27,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,64.0,38.0,,,64.0,2018-04-28,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,54.0,33.0,,,54.0,2018-04-29,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,51.0,44.0,,,51.0,2018-04-30,2018,4
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,46.0,41.0,,,46.0,2018-05-01,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,54.0,25.666666666666668,,,54.0,2018-05-02,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,77.0,21.0,,,77.0,2018-05-03,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,58.0,17.0,,,58.0,2018-05-04,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,77.0,24.0,,,77.0,2018-05-05,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,64.0,27.0,,,64.0,2018-05-06,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,100.0,34.0,,,100.0,2018-05-07,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,87.0,21.666666666666668,,,87.0,2018-05-08,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,108.0,31.0,,,108.0,2018-05-09,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,49.0,32.0,,,49.0,2018-05-10,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,46.0,76.0,,,76.0,2018-05-11,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,58.0,49.0,,,58.0,2018-05-12,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,47.0,21.0,,,47.0,2018-05-13,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,48.0,25.666666666666668,,,48.0,2018-05-14,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,50.0,27.0,,,50.0,2018-05-15,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,64.0,27.0,,,64.0,2018-05-16,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,58.0,38.0,,,58.0,2018-05-17,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,77.0,40.0,,,77.0,2018-05-18,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,90.0,33.0,,,90.0,2018-05-19,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,64.0,27.0,,,64.0,2018-05-20,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,61.0,35.0,,,61.0,2018-05-21,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,49.0,34.0,,,49.0,2018-05-22,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,58.0,33.0,,,58.0,2018-05-23,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,47.0,31.0,,,47.0,2018-05-24,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,44.0,30.0,,,44.0,2018-05-25,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,58.0,39.0,,,58.0,2018-05-26,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,64.0,43.0,,,64.0,2018-05-27,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,77.0,30.0,,,77.0,2018-05-28,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,97.0,35.0,,,97.0,2018-05-29,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,47.0,31.0,,,47.0,2018-05-30,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,47.0,35.0,,,47.0,2018-05-31,2018,5
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,93.0,30.0,,,93.0,2018-06-01,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,105.0,39.0,,,105.0,2018-06-02,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,100.0,34.0,,,100.0,2018-06-03,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,93.0,44.0,,,93.0,2018-06-04,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,46.0,26.0,,,46.0,2018-06-05,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,64.0,,,,64.0,2018-06-06,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,84.0,,,,84.0,2018-06-07,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,71.0,,,,71.0,2018-06-08,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,49.0,,,,49.0,2018-06-09,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,61.0,,,,61.0,2018-06-10,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,77.0,,,,77.0,2018-06-11,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,74.0,31.0,,,74.0,2018-06-12,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,58.0,35.0,,,58.0,2018-06-13,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,47.0,36.0,,,47.0,2018-06-14,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,34.0,42.0,,,42.0,2018-06-15,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,,13.0,,,13.0,2018-06-16,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,,14.0,,,14.0,2018-06-17,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,47.0,15.0,,,47.0,2018-06-18,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,77.0,22.0,,,77.0,2018-06-19,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,100.0,31.0,,,100.0,2018-06-20,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,84.0,31.0,,,84.0,2018-06-21,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,67.0,28.0,,,67.0,2018-06-22,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,77.0,32.0,,,77.0,2018-06-23,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,45.0,28.0,,,45.0,2018-06-24,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,90.0,32.0,,,90.0,2018-06-25,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,74.0,30.0,,,74.0,2018-06-26,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,77.0,34.0,,,77.0,2018-06-27,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,77.0,36.0,,,77.0,2018-06-28,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,44.0,41.0,,,44.0,2018-06-29,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,47.0,33.0,,,47.0,2018-06-30,2018,6
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,51.0,19.0,,,51.0,2018-07-01,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,67.0,26.0,,,67.0,2018-07-02,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,37.0,31.0,,,37.0,2018-07-03,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,46.0,23.0,,,46.0,2018-07-04,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,64.0,63.0,,,64.0,2018-07-05,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,44.0,32.0,,,44.0,2018-07-06,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,50.0,29.0,,,50.0,2018-07-07,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,80.0,64.0,,,80.0,2018-07-08,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,,121.0,,,121.0,2018-07-09,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,49.0,21.0,,,49.0,2018-07-10,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,64.0,19.0,,,64.0,2018-07-11,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,64.0,12.0,,,64.0,2018-07-12,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,64.0,16.0,,,64.0,2018-07-13,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,45.0,25.0,,,45.0,2018-07-14,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,43.0,19.0,,,43.0,2018-07-15,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,77.0,13.0,,,77.0,2018-07-16,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,93.0,36.0,,,93.0,2018-07-17,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,71.0,68.0,,,71.0,2018-07-18,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,54.0,19.0,,,54.0,2018-07-19,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,64.0,18.0,,,64.0,2018-07-20,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,51.0,17.0,,,51.0,2018-07-21,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,67.0,13.0,,,67.0,2018-07-22,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,84.0,24.0,,,84.0,2018-07-23,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,80.0,29.0,,,80.0,2018-07-24,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,71.0,31.0,,,71.0,2018-07-25,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,67.0,52.0,,,67.0,2018-07-26,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,74.0,25.0,,,74.0,2018-07-27,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,100.0,29.0,,,100.0,2018-07-28,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,64.0,24.0,,,64.0,2018-07-29,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,54.0,40.0,,,54.0,2018-07-30,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,77.0,17.0,,,77.0,2018-07-31,2018,7
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,101.0,33.0,,,101.0,2018-08-01,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,108.0,82.0,,,108.0,2018-08-02,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,93.0,37.0,,,93.0,2018-08-03,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,61.0,27.0,,,61.0,2018-08-04,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,46.0,26.0,,,46.0,2018-08-05,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,71.0,31.0,,,71.0,2018-08-06,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,49.0,89.0,,,89.0,2018-08-07,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,64.0,77.0,,,77.0,2018-08-08,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,77.0,84.0,,,84.0,2018-08-09,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,71.0,23.0,,,71.0,2018-08-10,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,80.0,,,,80.0,2018-08-11,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,64.0,,,,64.0,2018-08-12,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,58.0,31.0,,,58.0,2018-08-13,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,44.0,94.0,,,94.0,2018-08-14,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,51.0,91.0,,,91.0,2018-08-15,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,46.0,25.0,,,46.0,2018-08-16,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,47.0,24.0,,,47.0,2018-08-17,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,42.0,19.0,,,42.0,2018-08-18,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,44.0,19.0,,,44.0,2018-08-19,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,44.0,61.0,,,61.0,2018-08-20,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,44.0,50.0,,,50.0,2018-08-21,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,42.0,63.0,,,63.0,2018-08-22,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,46.0,63.0,,,63.0,2018-08-23,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,44.0,20.0,,,44.0,2018-08-24,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,45.0,10.0,,,45.0,2018-08-25,2018,8
7022,33.474609,-111.805769,Arizona,Maricopa,Mesa,,,42.0,17.0,,,42.0,2018-08-26,2018,8
